year,text,positive_score
2018,快讯：医药板块再度集体拉升 贵州百灵等5股封涨停新浪财经讯 3月20日消息，医药板块再度集体大涨，截止发稿，益佰制药、贵州百灵、盘龙药业、华森制药、九典制药涨停，板块内其他个股均有不同幅度拉升。新浪财经讯 3月20日消息，医药板块再度集体大涨，截止发稿，益佰制药、贵州百灵、盘龙药业、华森制药、九典制药涨停，板块内其他个股均有不同幅度拉升。消息面：国务院总理李克强表示，愿意以开放的姿态进一步降低进口商品税率总水平，对抗癌药品力争降到零关税，下一步将放宽服务业准入，比如养老金融医疗等领域。责任编辑：高艳云,0.997903731
2018,医药股持续走强 九典制药涨停中国证券网讯 20日早盘，医药股持续走强。截至发稿，盘龙药业、九典制药双双封涨停，华森制药、天宇股份、康缘药业、易明医药等个股均有拉升表现。中国证券网讯 20日早盘，医药股持续走强。截至发稿，盘龙药业、九典制药双双封涨停，华森制药、天宇股份、康缘药业、易明医药等个股均有拉升表现。据证券时报20日报道，不少券商表示，坚定看好今年医药行业的向上拐点机会。上海证券表示，未来随着医药行业的整合加速，产业结构不断优化，行业集中度不断提升，龙头企业的优势将越来越明显。因此，建议关注景气度高的细分领域龙头，如创新龙头、优质仿制药龙头、零售药店龙头、消费升级龙头等。也有券商提出重点关注创新药和高端仿制药长周期的投资机会。招商证券判断，短期内，率先通过一致性评价的品种，将首先享受进口替代的红利；长期看，率先进行创新药布局的企业，将长期享受估值溢价。随着2017年年报及2018年一季报业绩披露，市场对于业绩的敏感程度也会增加。据国家统计局数据，2017年1-12月医药制造业累计主营业务收入和利润总额分别同比增长12.50%和17.80%，增速较2016年同期分别上升2.8个百分点和3.9个百分点。目前来看，大部分医药上市公司的业绩符合预期，一些细分子行业的龙头企业保持了较快的业绩增速。东吴证券认为，2017年医药行业估值有效消化，上市公司业绩稳中有升，为2018年慢牛市场奠定底部基础。【相关新闻】医药板块春意盎然 12股3月以来创历史新高3月以来医药板块也迎来政策暖风，一批医药股表现出色，总共有12只医药股在3月份股价创出历史新高。三大医药指数创反弹新高 公私募基金看好龙头股行情2月中旬以来，医药板块涨幅迅猛。截至3月19日，沪深300医药等指数纷纷大幅跑赢大盘，甚至创出新高。在公私募基金人士看来，资金驱动并不足以解释这一波医药行情，其核心逻辑还在于政策改善和行业复苏。未来医药行情仍将持续，但个股会表现分化，细分行业的龙头个股将表现强势。,1
2018,快讯：医药股早盘快速拉升 九典制药涨停医药股早盘快速拉升，截至发稿，九典制药涨停，赛隆药业涨幅过9%，华森制药涨幅过8%，一品红、卫信康、亿帆医药、天宇股份涨幅过4%，东诚药业、海正药业、贝达药业涨幅过3%。医药股早盘快速拉升，截至发稿，九典制药涨停，赛隆药业涨幅过9%，华森制药涨幅过8%，一品红、卫信康、亿帆医药、天宇股份涨幅过4%，东诚药业、海正药业、贝达药业涨幅过3%。责任编辑：袁军,0.999998549
2018,快讯：医药股集体走强 九典制药封涨停板新浪财经讯 3月20日消息，医药股集体走强，截止发稿，九典制药封涨停，华森制药、赛龙药业涨8.81%，卫信康、易明医药涨幅均超5%，一品红等9股涨幅均超3%，其他个股均有拉升表现。新浪财经讯 3月20日消息，医药股集体走强，截止发稿，九典制药封涨停，华森制药、赛龙药业涨8.81%，卫信康、易明医药涨幅均超5%，一品红等9股涨幅均超3%，其他个股均有拉升表现。消息面：江苏康缘集团有限公司董事长、党委书记，江苏康缘药业股份有限公司董事长肖伟代表在接受现场提问时表示，中医药事业的发展，长期以来受到党和国家的关注。党的十九大提出坚持中西医并重，发展中医药事业。从中医药而言，当前正处在天时地利的大好局面，中医药产业得到了很好发展，现已近万亿规模。但是从国际上看，不容乐观，至今为止，中成药没有一个以药品身份进入国际市场，完成注册，还没有作为药品堂堂正正进入国际市场，“中医药的路还很长。”肖伟说，中西医理论之间差异性较大，用中医理论阐释，临床医学“听不懂”。中药成分来源于天然产物，比化学药更复杂，受到质量均一性和安全有效的制约。要破解中药进入国际市场难，应该要有一批中药企业，有志于中药国际化注册。对于中药进入国际市场，肖伟提了四个关键词——第一是聚焦，中药的国际化要聚焦，中药的一些优势领域可以弥补现代医学的不足，如果能将这部分中成药挖掘出来走向国际，实现率先国际化的可能；第二是标准，与国际化相比，中药标准有差距，要实现中成药在治疗当中实现疗效的界定，要建立从原料到生产过程的系列和标准体系，中药标准化的建立十分重要；第三是提升，提升生产制造的先进水品，中药现在呼唤中药制造2025；第四是鼓励，中药成本大投入长，国家要鼓励他们走出去走成功。责任编辑：高艳云,1
2018,申万宏源孟祥娟回乡：农村农业农民 一切都在起变化【申万债券 孟祥娟】农村、农业、农民，一切都在起变化—春节回乡见闻【申万债券 孟祥娟】农村、农业、农民，一切都在起变化—春节回乡见闻来自：申万宏源研究春节回老公和我家，我们两家都在山东，老公家在山东青岛平度市下属乡镇，我家位于山东省潍坊安丘市城市近郊。假期期间通过和村民交流，对于投资者关注的农作物种植、土地政策及承包交易情况、农村基础设施建设、污染及环保、文化建设情况、农村消费升级、拆迁等问题汇报如下：一、老公家所在村仍以经济作物种植为主，同时有农作物加工厂、养猪等等产业。主要相关的问题反馈如下：1、粮食种植及补贴方面目前只有种植小麦有种植补贴，一亩地100块，其他的粮食作物没有补贴，自粮食供给侧改革，取消粮食最低收购价后，种植粮食普遍反映压力较大，导致大家都不愿意种植粮食，更倾向于种植蔬菜。2、蔬菜种植已经形成一定竞争力，主要种植大蒜、姜、大葱、白菜、芋头等。但大家普遍反应蔬菜价格上不去，而且波动比较大，农民也很难预测蔬菜价格的波动，价格一高，一哄而上，第二年往往价格就比较低。目前也有很多的人选择囤积，但是赌错方向，破产的也有。种植蔬菜，当地还是比较支持，对于贷款之类据说只要想贷还是可以的，但是绝大多数人不会选择贷款，这与农民的习惯有关，大家的观念还是比较保守。3、土地分配及承包方面目前土地政策是减人不减地，增人不增地，土地分配已经固化，很多人也反应不公平。土地承包已经两次延续三十年不变，目前农村很多人预期可能土地承包使用权可以一直存续，所以大家也开始重视持有的土地，无论是耕地还是宅基地，虽然农村可以实施宅基地的转让买卖，但是交易的很少，即使有些宅基地已经空出，有很小一部分的人卖掉宅基地，换取到城市买房的首付款。从村里宅基地交易情况看，2017年和2018年交易的两宗，虽然间隔时间不多，但是涨幅非常大，接近50%。对于农村集体土地的承包，目前实行的是拍卖制，价高者得。价格大概是700元/2亩/年，有的可达1000以上。目前有承包土地实行大面积种植的，但是反应这两年压力比较大，种植的蔬菜粮食等很难获得好的收入。土地承包的积极性不是很高。4、农村基础设施方面农村基础设施这两年确实变化比较大，很多年以前就实现了统一的自来水供应。近期在做的是：农村厕所的改造、道路的硬化。农村厕所改造，目前的农村厕所没有对粪便做处理，除了脏乱臭之外，很容易污染水源、土壤、蔬菜、瓜果等，人们食用受污染的水、蔬菜、瓜果等，加上没有养成饭前便后洗手的卫生习惯，就有可能患上腹泻、痢疾、伤寒、霍乱、甲型肝炎等或造成蛔虫并钩虫并血吸虫病等的发生和流行。目前拟实施的厕所改造是每户分配粪池桶，实现便后冲水，定期收集处理农村的粪池桶。目前实施效果并不好，很多人不愿意参与改造，主要原因一是要用水，而目前的自来水供应不定期的会停，当然也有费用的担忧，二是，粪池桶的统一清理也需要交费，目前大家更愿意自己积攒粪便顺便还可以作为种植作物的肥料。道路硬化，主要是对农村的土路进行水泥硬化，目前已经完成的差不多，道路确实干净清洁了很多，不会一到下雨道路就泥泞到无法走路。随着电脑手机的普及，网络普及都也很高，绝大多数的家庭都安装了网络，大家出门到别人家做客，也都会问你家wifi密码多少，哈哈。费用还是非常便宜的，网络费用差不多一年200块。5、污染及环保农村水污染已经很严重了，印象中有接近20年了，基本伴随2000年开启的上升周期，现在农村打井抽出来的水人都不喝了，甚至自来水很多人也不喝。有专门做净化水的人来村里卖水。农村这一波环保力度确实很大，一是养猪带来的污染，目前规定养猪厂必须离镇多少公里，但是对于村就没那么严格，很多养猪厂搬到了稍远地区，拆以及重建，政府给与了一定补贴。二是以前在镇上以及村里的蔬菜加工厂，比如腌制蔬菜的，如果环保不达标，面临关闭的处罚，部分工厂搬到了其他环保不严格的地区，对当地的就业有所影响，但不是很大。三是，对于剧毒农药已经禁止销售、禁止使用。今年走在路上，感觉是路边树上的鸟巢比以前明显要多啦。6、文化建设大年初一下午，正赶上村里的老年秧歌队表演。村里会给一定补贴购买音响 服装等，更多靠大家自愿。每晚也都有广场舞。7、农村消费升级方面近几年很明显的村里的汽车越来越多，村里道路基本都停满了车。有国产品牌也有合资品牌，消费升级明显。电视升级明显，4K电视、网络电视几乎都普及。村里会上网购物的人越来越多，对品牌、品质的关注也越来越高，以前回家遇到有人买到各种假冒产品，比如太白兔奶糖、唐师傅方便面等，现在大家买的牛奶、啤酒等，都会仔细看一下，甚至用二维码扫一扫，上网查一下。假货越来越少。京东、淘宝的知名度高，物流可直达家门二、我家位于安丘市城区近郊，村里人以进城打工为主，虽然有农田，但是种植的东西相对分散，种植的作物有粮食、蔬菜、果树等，并没有形成特色。伴随城市建设建设，城区区域在不断拓展，近郊都在拆迁，从四、五年前，村里人就开始讨论拆迁问题。从安丘市发布的拆迁情况看，2017年进入加速阶段。拆迁原因有：城区规划、道路建设、复耕以及商品房建设等。补偿方式为：商品房+部分现金方式。基本上一套农村房换两套商品房，差价按照市区平均房价补偿，目前大约3000元/平。整体感觉农村对拆迁问题意见较多，拆迁过程的透明度略差。各种矛盾比较多。安丘市2017年市政道路项目拆迁情况汇总表区域序号项目名称涉及户数拆除房屋面积㎡亩数备注兴安街道1兴安路南延65190033.822南苑路西延4278001443华安路南延2452800359.984新安路南延620026.8大汶河5金汶路拓宽1184437.43232.156秀水街东延2531571.91152.197世贸大街东延2364500126.028莲花山路南延17074701019下小路拓宽47212568432开发区10锦湖路改造162.211青云大街改造1涉及一堵墙12北外环东延378325.08正在实施合计200243247.341935.24责任编辑：高艳云,1
2018,雅化集团董秘也是没谁了：能把利好公告发成利空能把利好公告发成利空，雅化集团董秘也是没谁了！能把利好公告发成利空，雅化集团董秘也是没谁了！六月雪来自微信公众号：董秘学苑雅化集团周五发布公告称公司要在二级市场上回购公司股份，这本是个利好，周一公司股价却几次触及跌停，收盘跌9.73%，这是为什么呢？原来是公告内容容易引起歧义。我们来看看雅化集团周五的公告：以自有资金不超过3600万元，通过集中竞价交易，在回购股份平均成本不超过18元/股的情况下，回购股份数预计不超过200万 股。（公告时公司股价12.75元/股）不知道大家有没有注意到，公司的这则公告其实是有逻辑问题的，因为如果按照3600万元的金额上限，及18元/股的每股成本上限，公司实际上回购股份的数量是可以超过200万股的。而按照200万股的回购上限，以及公司公告时12.75元/股的价格，公司其实最多只需要花2550万元。”增持不超过“一直以来都是二级市场反感的字眼，因为上市公司玩文字游戏已经见怪不怪了。如果按照原来的公告，公司到时候回购1万股，以12元/股的价格，最终花费金额12万元也是符合原来公告要求的，这样的回购就根本起不到对二级市场利好的作用，所以利好公告一出，投资者反而认为公司心意不诚，因为投资者见惯了上市公司玩数字游戏，有的公司就有过拟增持不超过2亿元股票，最终增持了1000万的。投资者顺势用脚投票就出现了，当然今天整个市场表现也不好。很快，在1月15日收盘后，公司就对公告做出了更正：从雅化集团1月8日-1月12日，日均4亿元的成交额来看，3600万的资金对股价来说虽然药效不会太明显，但是锦上添花的作用还是会有的，毕竟真枪实弹3000多万，至少不会是利空，但是雅化集团这次就利好公告成了利空公告了。雅化集团董秘为翟雄鹰，从1994年开始就在雅化工作，2009年6月开始担任公司证代，公司2010年11月上市，2015年6月开始担任公司董秘。公开资料显示，翟雄鹰，男，1972年7月出生，大专学历，经济师。1994年7月至2005年1月，历任雅安化工厂劳动人事科管理员、厂长办公室计划管理员、四川省雅化实业有限责任公司综合部主管；2005年1月至2006年10月，任雅化集团三台化工有限公司综合部副部长、部长；2006年11月至2008年2月，任四川雅化实业集团运输有限公司董事、副总经理兼综合部部长；2008年3月至2009年5月，任四川省雅化实业有限责任公司综合部主管，负责公司股改上市；2009年6月，任公司证券事务代表；2010年6月至2012年11月，任本公司董事会办公室副主任、证券事务代表；2012年11月至2013年9月，任本公司董事会办公室主任、投资管理部经理、证券事务代表；2013年10月，任公司总部办公室主任、董事会办公室主任、投资管理部经理、证券事务代表。翟雄鹰担任董秘以来，公司的信息披露其实没啥大动静，此前一次就是公司奇葩地修改《公司章程》闹剧，为此，深交所还向公司下达了关注函表示高度关注。公司拟修改的《公司章程》内容很多，我们截取一些比较奇葩的来看：公司董监高在任期内被辞退的，要赔偿董监高任期年限内薪酬总额的十倍，并一次性付清。投资者买入股份达到3%了就要向公司董事会做出书面报告，不报告的就是违规，违规的话就视为放弃所持股份的表决权。其他还有很多很多奇葩的修订，就不一一列举了。雅化集团2016年7月16日发布的关于修订《公司章程》及相关规则的公告，2016年7月19日，深交所向公司下达关注函表示高度关注，2016年7月22日，公司完成了深交所的回复，回复的主要内容为“公司这样修订公司章程合情合理没有违规”，2016年7月22日公司继续召开董事会审议通过了《关于对<公司章程>部分条款进行修订的议案》，并定于2016年8月8日召开临时股东大会；2016年7月27日，公司公告取消召开临时股东大会，2016年8月27日，雅化集团公告称目前对反收购相关条款存在异议，按照谨慎性原则，公司拟暂缓《公司章程》 及相关规则的修订。雅化集团2017年三季度经营工作会议（图片来源：雅化集团官网）从开始筹划，到最终被监管层关注并被迫暂缓（其实就是终止了），期间经历了1个多月，发布了很多公告，也回复了深交所的关注函，虽然回复关注函很认真，也很硬气，但是结果仍旧是全部徒劳无功，因为要做的事情本身就不合规，在不合规的前提上，做再多事情也是错的，结果公司章程没修改成，还引起了一波负面舆情。对于这些，作为公司董秘的翟雄鹰，都应该负有一定的责任。如果一开始就知道要做的这件事情是错的，不可能通过监管，就可以省去很多事情了。董秘动态速递【董秘聘任】S*ST 前锋聘任王允慧为公司董秘，哈高科聘任黄海伦为公司董秘，金自天正聘任胡邦周为公司董秘，合盛硅业聘任龚吉平为公司董秘，龙泉股份聘任阎磊为公司董秘，青松股份聘任骆棋辉为公司董秘，武汉凡谷聘任邹堃为公司董秘，九典制药聘任李敏为公司董秘。【董秘离职】龙泉股份董秘赵效德辞职，青松股份董秘吴德斌辞职。责任编辑：高艳云,0
2018,快讯：次新医药股持续拉升 华森制药连续3天涨停新浪财经讯 1月9日消息，次新医药股持续拉升，华森制药连续3天涨停，截止发稿，盘龙药业涨近7%，药石科技、金域医学、一品红、九典制药均表现强势。新浪财经讯 1月9日消息，次新医药股持续拉升，华森制药连续3天涨停，截止发稿，盘龙药业涨近7%，药石科技、金域医学、一品红、九典制药均表现强势。进入【新浪财经股吧】讨论,0.998112253
2017,九鼎投资的魔法：一年投中13家IPO企业 注重财务尽调九鼎投资魔法：一年13家IPO企业九鼎投资魔法：一年13家IPO企业■冯樱子九鼎是夏代铸成的一种青铜宝器。《墨子》有曰：“昔日夏后开（启）使蜚廉折金于山川，而陶铸之于昆吾，……九鼎既成，迁于三国。”九鼎创始人之气概可见一斑。成立至今只有短短7年，九鼎就从一家创业公司成长为行业知名企业。即将结束的2017年同样是九鼎的丰收年。随着IPO正常化，PE/VC进入收获季，九鼎投资的企业中，有13家成功IPO。有关九鼎成功的秘诀，业界有着诸多说法，而在华夏新财富君看来，其投资打法确有独到之处。如何投中13家IPO企业2017年，在金融服务实体经济的政策基调下，IPO 进入常态化，尤其是上半年，IPO节奏相对较快，九鼎则收获了13家。其中包括，博士眼镜、绝味食品、惠达卫浴、诚意药业、九典制药、欧普康视、科林电气、江山欧派等。其投资品牌发展部副总经理李先达对华夏新财富君表示，今年IPO企业按数量计算九鼎不是最多，大概第二、第三，但九鼎单笔投资金额较大，股权占比相对较高。所以“如果按金额算，九鼎在PE/VC中IPO业绩排名可能会更好。”此外，据九鼎投资第三季度报告显示，今年前9个月，九鼎已经完全退出的项目有8个，投资本金金额2.72亿元，累计收回金额13.17亿元；基金管理费收入+管理报酬收入约4亿元。此外，在二级市场持有的未退出项目市值则高达百亿。九鼎投资曾表示，一些2015年、2016年上市的项目陆续进入退出期，项目退出总体回报良好。九鼎丰收年的背后，除了受政策影响，还得益于其一套独有的找项目、判断项目价值的方法。在寻找项目方面，九鼎建立了覆盖全国的项目开发网络。李先达告诉华夏新财富君，不同于一些PE重点布局大型企业，投资金额动辄几十亿，九鼎的特点是偏重投资中小企业，全国撒网，在二三线城市设立办事处，施行“普惠式”项目调研。同时，在做尽职调查时，与PE行业投资人员兼顾很多个不同行业或领域的传统做法不同，九鼎投资坚持对投资人员进行行业分工。使投资人员能够长期、持续专注于一个行业甚至一个细分行业的研究、跟踪、调查。以此来提升投资的专业化程度。九鼎投资高管就曾在公开场合介绍：“九鼎每投资1个项目，意味着详细分析调查10个项目，接触100个项目。”如何快速、准确地判断项目价值显得尤为重要。另外，九鼎还非常注重财务尽调。李先达对华夏新财富君说，九鼎在防财务造假方面具有丰富经验，并有一套防造假系统。从企业的财务指标分析到九鼎投资经理培训、奖惩都有严格的体系制度。其中最重要的就是对企业利润率的调研与分析，被称作九鼎的“核武器系统”。转向整合型投资急流勇退谓之知机，市场上一些优秀的企业总能在其迅速发展之际看到行业的变化并寻求正确的转型方向。九鼎投资在参与撰写的《2017中国资产管理行业报告》中介绍，自2006年股权分置改革基本完成以来，在A股IPO一直是PE基金最为主流的退出方式。由于IPO常态化的预期较为明朗，退出周期更显可控，因此从2016年开始产生一波明显的对Pre-IPO投资的追捧浪潮。然而实际上，近年来伴随着市场竞争趋于激烈，一级市场项目估值水平被推高等，IPO退出收益相对下降。据清科数据显示，IPO退出收益自2010年达到峰值后就呈逐年下降趋势。2006年IPO退出账面回报倍数为5.74倍，投资IRR 124.9%；2017年上半年这两个数字分别降到了1.90倍和10.7%。5月底出台的“减持新规”，更让Pre-IPO的生意不好做了。在此背景下，2017年，九鼎投资明确提出“见龙计划”，系统开展整合型投资。其中“1+N”型并购整合投资，是整合型投资的主要模式。九鼎投资董事长蔡雷曾表示，中国经济的大背景及资本市场的环境发生了很大变化。经济增速明显放缓，大多数优质企业已经被各投资机构所投，这时候简单的价值投资面临挑战。现在最重要的是产业整合，通过整合打造产业龙头企业。目前，九鼎的“1+N”模式在消费升级、先进制造、医药医疗、教育、公用事业等重点行业领域进行布局。九鼎投资认为，虽然中国经济增速已相对放缓，但总体而言仍明显高于成熟经济体，因而还具有一定的成长性投资空间。Pre-IPO投资已退潮，整合型投资更适合国情。他们的目标是希望在未来10年，能够帮助超过100家中国市值/估值10亿美元到100亿美元的企业实现飞跃，成为市值超过100亿美元的行业龙头企业。责任编辑：吴丽华 主编：冉学东进入【新浪财经股吧】讨论,1
2017,湖南A股上市公司百家齐放 助推区域经济更上一层楼阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】,0.011240553
2017,快讯：次新股板块惊现跌停潮 科信电器等10股跌停阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】,0.000431087
2017,快讯：次新股持续受热捧 阿石创涨近5%阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】,0.001553029
2017,九典制药对全资子公司增资逾2亿元阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】,0.004635875
2017,九典制药多次违法广告一笔带过 两次遭质疑业绩失真“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】,0.011096768
2017,,0.5
2017,快讯：九典制药打开一字涨停 累计上涨265.00%“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】,0.015386592
2017,阿石创等三只新股：股价异动 无应披露而未披露事项“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】,0.484044111
2017,10月23日上市公司晚间公告速递“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】,0.01124849
2017,吃药喝酒行情何时休 券商：耐心持股年末还有得搞“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】,0.342556989
2017,28只个股创下历史新高 牛股的背后竟是这三大关键词“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】,0.199559785
2017,三路资金推升医药板块 五类个股结构性机会凸显“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】“云锋有鱼杯”港股模拟大赛火热开赛，报名交易即有可能赢取60万大奖！【点此报名】■本报记者?吴?珊近日，沉寂多时的医药板块在连续利好消息刺激下全面爆发，业内人士普遍认为，在基本面良好和补涨需求持续的推动下，医药股行情或将延续。《证券日报》市场研究中心根据同花顺数据统计发现，昨日，91只医药股实现上涨，除部分次新股涨幅显著外，广生堂和九安医疗等两只个股也强势涨停，戴维医疗（8.10%）、通化东宝（8.04%）、迦南科技（7.95%）、科伦药业（6.86%）、和佳股份（6.10%）等5只个股涨幅也均在6%以上。值得一提的是，上述个股中，有68只个股股价连续上涨天数在2天及以上，海南海药（7天）、华东医药（6天）、通化东宝（5天）、众生药业（5天）、九州通（5天）、上海医药（5天）、云南白药（5天）、中国医药（5天）、华润双鹤（5天）、国药股份（5天）、诚志股份（5天）等11只个股股价连续上涨天数均达到或超过5天。资金流向方面，昨日，共有107只医药股呈现大单资金净流入态势，合计吸金16.05亿元。其中，38只个股大单资金净流入超1000万元，具体来看，哈三联大单资金净流入居首，达到15658.97万元，复星医药紧随其后，大单资金净流入12534.89万元，此外，恒瑞医药（6374.94万元）、戴维医疗（5961.88万元）、康美药业（5620.05万元）、科伦药业（5410.30万元）、华润三九（5233.09万元）、现代制药（5180.87万元）等6只个股大单资金净流入也均在5000万元以上。除市场大单资金对医药股较为认可外，融资客对医药股也较为青睐，10月9日至10月10日合计融资净买入金额达13.21亿元，64只医药类两融标的股期间呈现融资净买入状态，复星医药、贵州百灵、鱼跃医疗、信立泰、恒瑞医药、康美药业、新和成等7只个股期间融资净买入金额居前均在6000万元以上。而医药板块的持续活跃也令部分个股频频现身龙虎榜，其中，哈三联、迪安诊断、九安医疗、乐心医疗、天宇股份、大理药业、大博医疗、和佳股份、金域医学、万东医疗、英科医疗、辰欣药业、九典制药等13只个股均呈现龙虎榜资金净买入。以上三路资金对医药股崛起助力明显，部分机构开始对医药股后市表现充满期待，其中，财富证券就表示，进入10月份，三季报披露拉开帷幕，关注三季报情况以及估值切换行情，把握行业的结构性机会，维持医药行业“领先大市”评级。看好以下五类个股机会：1．继续关注创新药企业，在政策倾斜以及行业大背景转变的情况下，创新药将成为未来重点发展方向，关注恒瑞医药、康弘药业；2．继续关注制剂出口型企业，制剂出口转内销趋势确定，静待政策红利兑现，推荐华海药业、普利制药；3．关注细分领域龙头企业，成长性高，估值合理标的，推荐羚锐制药、长春高新、楚天科技；4．关注仿制药一致性评价进度，重点关注制剂实力强、重点品种一致性评价进度快的标的，关注京新药业、信立泰；5．“两票制”持续推进，商业龙头股受益的长期逻辑不变，推荐上海医药、九州通、柳州医药。进入【新浪财经股吧】讨论,1
2017,九典制药10日上市 前三季净利预增超四成中证网讯 （记者 张玉洁）经深交所批准，九典制药（300705）首次公开发行的2934万股股票将于10月10日起上市交易。九典制药本次股票发行价格为10.37元/股，募资净额达26825万元，发行后总股本为11734万股。中证网讯 （记者 张玉洁）经深交所批准，九典制药（300705）首次公开发行的2934万股股票将于10月10日起上市交易。九典制药本次股票发行价格为10.37元/股，募资净额达26825万元，发行后总股本为11734万股。公司同时预计，今年1-9月份营业收入约3.4亿元-3.7亿元，同比增长33%-45%；预计净利润约3900万元-4200万元，同比增长40%-50%。据了解，九典制药主营业务为医药产品的研发、生产和销售，产品主要包括药品制剂、原料药、药用辅料及植物提取物四大类别，主导产品盐酸左西替利嗪、奥硝唑、地红霉素等原料药及口服制剂市场份额位居行业前列。公司招股书显示，公司近三年一期的营业收入分别为26648万元、29049万元、37640万元和21506万元，呈逐年增长趋势；另一方面，公司生产技术水平不断提高，营销和研发管理不断完善，盈利能力不断提高，公司三年一期净利润分别为3778万元、4464万元、5452万元和2458万元。据介绍，九典制药是一家研发驱动型企业，公司近三年来年平均研发投入占销售收入7%以上，公司实际控制人、董事长朱志宏先生自公司创立即为研发带头人，并培养带动了一大批科研人员，目前公司拥有十年左右研发工作经历的科研人员近20人，硕士及以上学历科研人员近40人，是一支理念先进、经验丰富和具有开拓创新精神的高素质研发团队，公司主导产品均系自主研发，并处国内领先水平，已获得发明专利23项，4个产品被列为国家重点新产品，7个项目分别获得湖南省科技进步二、三等奖，公司同时被认定为国家火炬计划重点高新技术企业、国家高技术产业化示范工程企业、湖南省高新技术企业。进入【新浪财经股吧】讨论,1
2017,九典制药、威唐工业10月10日上市 定位分析中国证券网讯 据交易所公告，九典制药、威唐工业将于10月10日起上市交易。中国证券网讯 据交易所公告，九典制药、威唐工业将于10月10日起上市交易。威唐工业10月10日创业板上市 定位分析根据交易所公告，无锡威唐工业技术股份有限公司于2017年10月10日起在深圳证券交易所创业板上市交易。【公司简介】公司是一家冲压模具，汽车冲压件以及冲压自动化设备的中国领先供应商。我们在国内设有3座现代化工厂，并于欧洲北美等地区设有办事处。564名专业员工为客户提供优质，专业服务。【威唐工业涨停板收益预测】九典制药10月10日创业板上市 定位分析根据交易所公告，湖南九典制药股份有限公司于2017年10月10日起在深圳证券交易所创业板上市交易。【公司简介】公司相继被认定为国家“高技术产业化示范工程”企业、国家“产业技术成果转化项目”企业、国家火炬计划重点高新技术企业、湖南省高新技术企业、湖南省医药工业十佳企业、湖南省首批示范性医药企业、湖南省知识产权培育工程优秀企业、湖南省纳税信用A级单位、湖南省信贷诚信单位，“九典”商标被评为湖南省著名商标。公司拥有符合国家GMP标准的原料药车间、口服固体制剂车间、口服液体制剂车间、外用制剂车间、药用辅料车间、植物提取车间、医疗器械车间等，并配备有先进的生产检验设备。公司以高端原料药为龙头，原料药与制剂并举，化药与中药齐飞，新特药与普药相结合，有抗感染类、消化系统类、呼吸道、妇科、补益类、专科用药等上百种药品，坚持走 “高技术、新产品、专利药”之路，具有较强的核心竞争力。 公司具有较强的自主研发能力，技术中心相继被认定为湖南省企业技术中心、新型凝胶膏剂湖南省工程研究中心、湖南省呼吸道药物工程技术研究中心，拥有高水准的研发团队和现代化的实验室，配备有一系列先进的实验仪器及设备设施，形成了从小试研究到中试及产业化转化的完整试验平台。已获得一百多个新药证书或生产批件，已申请专利近百项，承担了十多项国家级项目，多个项目获得湖南省科技进步二、三等奖。【九典制药涨停板收益预测】进入【新浪财经股吧】讨论,1
